faiss_id,spotify_id,track_name,artist
92404,6z8IkdaNz2NTyySRVeY0XC,My Clinch Mountain Home,"['The Carter Family', 'Johnny Cash']"
92405,7nIG9RI8QkvsrepRb1t6ZQ,Into The Deep End,['The Purple Stripe']
92406,6ggNjeHvyMtEMSe7Es3EUB,Take Me Back To Tulsa (Feat. George Strait And Willie Nelson),"['Asleep At The Wheel', 'George Strait', 'Willie Nelson']"
92407,5Sg7RiX4zhQSlH1tmBaOVU,The River St. Johns,['Jake Xerxes Fussell']
92408,1hHZQ35f9SJ4ZzWlVEixoO,"Rayado, Pt.90",['La Guerrilla Musick']
92409,2J123GaYxjnHwjtckxux52,Lullaby For Mergo,"['Tune in with Chewie', 'GameChops']"
92410,5y3E35cEZ9nDJeJgq2HIOb,Nameless Song,"['Tune in with Chewie', 'GameChops']"
92411,2ZKgLWB2cuy81vQeOPZDDu,Bloodborne,"['Tune in with Chewie', 'GameChops']"
92412,5NcIoShZvECjajNQPRaEfz,Majula,"['Tune in with Chewie', 'GameChops']"
92413,14NEVcZoafh8MUMGidX1PY,Fire Keepers,"['Tune in with Chewie', 'GameChops']"
92414,4N4uhhq6xQMTqFlAzGP9yY,"Gehrman, The First Hunter","['Tune in with Chewie', 'GameChops']"
92415,3ElN60n4d7ltM22gGqSaVB,"Gwyn, Lord Of Cinder","['Tune in with Chewie', 'GameChops']"
92416,2gigxmfV9LF0QenBbzpxVh,Dark Souls,"['Tune in with Chewie', 'GameChops']"
92417,4vP4Sze88rHKmyCpePMBPj,Kingdom Hearts Medley: Don'T Think Twice / Dearly Beloved / Sanctuary,"['Tune in with Chewie', 'Dreamlust']"
92418,4t0hyn7YnoGLq5AFpf7BRF,Hunter'S Dream,"['Tune in with Chewie', 'GameChops']"
92419,4rvzaHmYKeS3ssx27W289C,Secret Betrayal,"['Tune in with Chewie', 'GameChops']"
92420,5BUm02B03dpoizkObwbBBP,Maiden In Black,"['Tune in with Chewie', 'GameChops']"
92421,0zrDLZdxjHEo5fQ3ZcEO4f,Elden Ring,"['Tune in with Chewie', 'GameChops']"
92422,3sV5fcdJKWWS5eRD6YJDjH,Godskin Apostles,"['Tune in with Chewie', 'GameChops']"
92423,16Iro3is8klBP6O1Wb7mR7,Nuke'S Blues,"['Georgia Anne Muldrow', 'Josef Leimberg']"
92424,0N0FpV1HKm2Dpa5SpsZ3hG,(Our Love) Don'T Throw It All Away,['Jennifer Love Hewitt']
92425,3gpsbQ5sEn7ZAMxWEkgqwe,Last Night,['Jennifer Love Hewitt']
92426,5wYeGVl7nAoXgOfJQuV9qE,Everywhere I Go,['Jennifer Love Hewitt']
92427,5UyEADj5NgmQbjspDfu553,It'S Good To Know I'M Alive,['Jennifer Love Hewitt']
92428,4nyAJh4G86dwpPzb84ViDX,Kiss Away From Heaven,['Jennifer Love Hewitt']
92429,3NeJf8egBGcRf41MGKyveF,Don'T Push The River,['Jennifer Love Hewitt']
92430,0Dl17eE6CBXtVp7ErDepAR,I Always Was Your Girl,['Jennifer Love Hewitt']
92431,0a2fLKuv5LDUf9B0uiaV3d,Never A Day Goes By,['Jennifer Love Hewitt']
92432,4XSFI8oye6MHJ9KV6QVLQ3,The Difference Between Us,['Jennifer Love Hewitt']
92433,105Wqa9iLT5clcMQyNrob6,Don'T Turn Your Head Away,['Jennifer Love Hewitt']
92434,7h1GNDQmpx0Zr9q7LLiXVR,I Want A Love I Can See,['Jennifer Love Hewitt']
92435,3i3222APU3WvOZrKCJYsOj,Baby I'M A Want You,['Jennifer Love Hewitt']
92436,2w2zsCUyuVfsiSBUWRTG4n,Can'T Stand In The Way Of Love,['Jennifer Love Hewitt']
92437,5DwOkrgB65vyO1NbwcwQpu,The Greatest Word,['Jennifer Love Hewitt']
92438,0qKKE7sLRt9jqG0b04w7Es,No Ordinary Love,['Jennifer Love Hewitt']
92439,0VDYCA822EXhYofB5ousiS,Cool With You,['Jennifer Love Hewitt']
92440,7AyYS25ZYkcnpxic55ZrYU,The Garden,['Jennifer Love Hewitt']
92441,7smPseb5GScqV8y5441ckm,Couldn'T Find Another Man,['Jennifer Love Hewitt']
92442,7Ktq9ovj2Jmosc9Ve8Ig8A,Let'S Go Bang,['Jennifer Love Hewitt']
92443,3FT5lqaw6gj7xceRGtatCp,I Believe In...,['Jennifer Love Hewitt']
92444,6ZmDiimCb4tdg3s7ZnNwKt,Never A Day Goes By - Acoustic Version,['Jennifer Love Hewitt']
92445,4VzWzhExM7g44JJlJZL49n,Free To Be A Woman,['Jennifer Love Hewitt']
92446,5A1ZowvhQYh1mtvywJRREE,You Make Me Smile,['Jennifer Love Hewitt']
92447,2g6Y3FpGZx6UlNo07JPG0Z,In Another Life,['Jennifer Love Hewitt']
92448,3fiuH4JI2vmi0oPkPqjV5J,Dime Que Me Amas,['Miguel Angel ElGenio']
92449,4Jb94bUPNCp66lJXZPR4bA,Inalcanzable,['Miguel Angel ElGenio']
92450,445VTw8gXSowoD23MTxSHZ,Debemos Terminar,['Miguel Angel ElGenio']
92451,3EgAdNwjyQYb0zA9g4pcdC,Duele Decirte Adiós,"['Miguel Angel ElGenio', 'Elias Ayaviri']"
92452,4BG9VBSU2UWlHQEMoa5Pnv,Te Volvi A Ver,['Miguel Angel ElGenio']
92453,1TadumkiWdZWPdXiqZ2Tbl,Voy A Cantarle,['Miguel Angel ElGenio']
92454,0S9oBVebBR89iOIbO5sWfc,Cuando Ya No Puedas Mas,['Miguel Angel ElGenio']
92455,4xtR2xVGVQD3fGYeYY8zBg,Mi Vida Eres Tu,['Miguel Angel ElGenio']
92456,0pZpoEbsI7tDlVUlIB0Fgh,Deja De Llorar,"['Miguel Angel ElGenio', 'Jezee', 'Barahona Beats']"
92457,1yh9dQ5iMZGhsmXJjLVXZ5,Madrugadas Sin Ti,['Miguel Angel ElGenio']
92458,46OzBmlbjfEIbujuaP7o7c,Te Amo Demasiado,['Miguel Angel ElGenio']
92459,0FTQO51BW2V40CRTFn1r69,Si Estuvieras Aqui,['Miguel Angel ElGenio']
92460,6DljXepg6S5NTgVk2eusjo,Por Estar Contigo,['Miguel Angel ElGenio']
92461,14osr6WWpnxXoVTnTyhr0b,Y Asi Fue,['Miguel Angel ElGenio']
92462,5tkGsTSZp4FyojolBGEwvT,Tu Mi Destino,['Miguel Angel ElGenio']
92463,4AhY0HSxjfJYR7Ih7lYQrj,Fragil - Balada Version,['Miguel Angel ElGenio']
92464,1bhkcC3gJF1n9UtcMEHPSx,Donde Estés Llegaré,['Miguel Angel ElGenio']
92465,4RvA31soVlS5OZDSgRLJzk,Una Vida Juntos,['Miguel Angel ElGenio']
92466,5WQQiQwlb9ganakT2wFxsZ,Debo Dejarte Ir,['Miguel Angel ElGenio']
92467,4rVybyTXvhQALNZazO41Ux,Quiero Decirtelo (Acústico),['Miguel Angel ElGenio']
92468,5TcTrfGDEm8JHIlXf5xIFU,Me Enamoraste,['Miguel Angel ElGenio']
92469,5kuyaDMzOpfH6UaEcDSyeE,No Sirvo Para Odiarte,['Miguel Angel ElGenio']
92470,6kVbUlL4dm7yZXN0QX0koX,Hoy Volvi A Recordarte,['Miguel Angel ElGenio']
92471,04ldOawgQSkvlHLSMKNc9z,Contigo Siempre,['Miguel Angel ElGenio']
92472,0sRvfBPaa00wmAG6mbr9ck,Hope Of The Ages/My Heart Would Be Your Bethlehem/Glory In The Highest,"['Stephen Hill', 'Bill & Gloria Gaither', 'Amy Rouse', 'Suzanne Young']"
92473,3uTSuZ4v9iyzBAid472G44,What Did You Say Was The Baby'S Name?,['Mickey Magnum']
92474,4GPiCzCTwLJDFTShoPCziw,Christmas In The Country/Come And See What'S Happenin' In The Barn/Tonight!,"['Bill & Gloria Gaither', 'Wesley Pritchard', 'Reggie & Ladye Love Smith', 'Marsh Hall', 'Nathan Young']"
92475,6abtb1EIMgFd6UaBQDOc53,Ordinary Baby/And A Child Shall Lead Them/Where Is The One?,"['Amy Rouse', 'Nathan Young', 'Paul Lancaster']"
92476,1q2nEbNGtwBPV5u3BAlem2,God Gave The Song/The Sender And The Sent/Anthem For Christmas,"['Joyce Martin Sanders', 'Amy Rouse', 'Bill & Gloria Gaither']"
92477,1WB3eE461XQmKCFqawTD9V,"His Love Reaching/Loving God, Loving Each Other/Listen To The Angels Singing - Medley","['Reggie & Ladye Love Smith', 'Michael English', 'Marsh Hall', 'Joyce Martin Sanders']"
92478,4pdlnM50jUj8c1FQWIlcB8,There'S Something About That Name - He Started The Whole World Singing Album Version,['Bill & Gloria Gaither']
92479,4cnp2IJhn82tFaUZ6H1vAj,He Started The Whole World Singing/It'S Still The Greatest Story Ever Told/Unspeakable Joy,"['Joy Gardner', 'Wesley Pritchard', 'Marsh Hall', 'Joyce Martin Sanders']"
92480,089VIoUZEsyWeaEW5zmAQd,It'S Christmas/It'S A Time For Joy/Messiah Is Born,"['Bill & Gloria Gaither', 'Joyce Martin Sanders', 'Reggie Smith', 'Stephen Hill', 'Joy Gardner']"
92481,67VFp6fCyvtsYrC78J0ttN,Christmas In Indiana,['Reggie Smith']
92482,1CUvTQETn9ORFXtXUtB0sI,Alyssa Lies,['Jason Michael Carroll']
92483,00MiCF8Y7hUtsH3yJcLTgS,Black Knight On The Crazy Train,['Red Hot Chilli Pipers']
92484,0YKi4VcVebDlLXxuICewwg,Hellbound Train - Live,['Red Hot Chilli Pipers']
92485,0n5IcmYLCWS1oSUeO35yxy,Cars,['Red Hot Chilli Pipers']
92486,0jyYsRiBlLbfHeKmSiJl3m,Young Blood,['Red Hot Chilli Pipers']
92487,5H6vzTqum9nRzKtLjXTTiD,Thunderstruck,['Red Hot Chilli Pipers']
92488,21ZF74msdylbewIzjmA210,Old Yellow Bricks,['Red Hot Chilli Pipers']
92489,6yalf0nG7xGYNRo2fxzCQv,Jump: Jump / Dancing Feet,['Red Hot Chilli Pipers and David Lee Roth and Alex Van Halen and Eddie Van Halen and G. S. McLennan']
92490,2fvQW8xSSLGjes12kDp8AS,Don'T Stop Believin',['Red Hot Chilli Pipers']
92491,6DrBHEW6Y3FIRquAcnFFGm,Starlight / Charlie Brown,['Red Hot Chilli Pipers']
92492,4YPN6qMNcWjSgBjvWNVcbL,Gimme All Your Lovin',['Red Hot Chilli Pipers']
92493,2TL3ONMo8hBMQZigI2e76h,Low Rider,['Red Hot Chilli Pipers']
92494,23F3mweAyBOVZ7WlKiT2Yp,Hellbound Train,['Red Hot Chilli Pipers']
92495,4eXahzVaga1iSx7OW8rgCn,Smoke On The Water Set/Thunderstruck/The Fourth Floor - Live,['Red Hot Chilli Pipers']
92496,3nKesYZfQkYDAFihB5YzP3,Baba O'Riley,['Red Hot Chilli Pipers']
92497,1h5kiU7t7ieIbGPX9K0hAE,Hellbound Train,['Red Hot Chilli Pipers']
92498,2RTT1YbY0O0ODxIKdUp18P,Hellbound Train,['Red Hot Chilli Pipers']
92499,7sFWvxI1uXvxcpUExuzjbV,Little Cascade,['Red Hot Chilli Pipers']
92500,2JSvchsfG6TtX8klqQXNox,Neon: Neon / Wee Derek’S Song,['Red Hot Chilli Pipers and Clay Cook and John Mayer and Cameron Barnes']
92501,1CyB2NTcjW7V6d1SwMDDj5,Old Hag At The Churn / Steam Train To Mallaig / It'S A Long Way To The Top - Live,['Red Hot Chilli Pipers']
92502,0Zf000JcmdF6PuwtaAGTSD,La Grange: La Grange / The Green Room,['Red Hot Chilli Pipers and Billy Gibbons and Dusty Hill and Frank Beard and Dougie McCance']
92503,3vmwLtFhiRvpZzjPKOLS1P,Seven Nation Army: Roadhouse Song / Seven Nation Army,['Red Hot Chilli Pipers and Jack White']
92504,7cOliYt0bjauiX0KIY7nES,"Chilli Pipers, Rockin' All Over The World - Medley",['Red Hot Chilli Pipers']
92505,27erTroIIgn4eOX9PgIMZh,Voodoo Child - Chillied,['Red Hot Chilli Pipers']
92506,5f2uSVN7CjEXumF5m0gRsT,Don'T Stop Believing,['Red Hot Chilli Pipers']
92507,0C4p29tOVjifLyivjRPcmo,Chasing Love,['Red Hot Chilli Pipers and Jeanette Willis']
92508,5Z0jID5crMWRk0GsCBi9EV,Auld Lang Syne,['Red Hot Chilli Pipers']
92509,2ZSnH0MA7ymofaP949FHBk,Down To The Loch A' Choire,['Red Hot Chilli Pipers']
92510,0Q4IODKuNaR8MjfeWrToME,Radio Ga Ga,['Red Hot Chilli Pipers']
92511,5xRlrpgMzCjCfDsAhRLWC8,Sweet Dreams,['Red Hot Chilli Pipers']
92512,4944NFU4mXPf2nkSoZTzY6,Silver Spear - Live,['Red Hot Chilli Pipers']
92513,1iVyWSTkIXJd5562xLYm3Y,Chasing Cars - Live,['Red Hot Chilli Pipers']
92514,6Gu4WwAG3F09KZOBiRz4AO,"We Will Rock You, Eye Of The Tiger, The Clumsy Lover (Medley)",['Red Hot Chilli Pipers']
92515,5WYO8n28uids453Nnv93Hs,All These Things That I'Ve Done (Feat. Chris Judge),"['Red Hot Chilli Pipers', 'Chris Judge']"
92516,6a9ubDwEnVQLPZQOumdJ03,Treasure,['Red Hot Chilli Pipers']
92517,3LzwPBKA3qEbYO0TLWyGiC,Radio Ga Ga,['Red Hot Chilli Pipers']
92518,2E2B0z1po4s72oIqcXTOaq,Hallelujah (Feat. Chris Judge And The Soul Nation Choir),"['Red Hot Chilli Pipers', 'Chris Judge', 'Soul Nation']"
92519,3VydD4pcPydnLK22uKtlnU,Time For Trad: The Kesh / Old Wullie’S Dog / Merrily Kiss The Quaker'S Wife,['Red Hot Chilli Pipers']
92520,0HiXvVAJiJQKjjCYWruKsy,Leave A Light On,['Red Hot Chilli Pipers']
92521,5ly0OfZMh2SgoMxBksrSJk,Use Sombody,['Red Hot Chilli Pipers']
92522,191Y5xUWn4jftONOABUy4F,Leave A Light On (Feat. Tom Walker),"['Red Hot Chilli Pipers', 'Tom Walker']"
92523,3dQLqAkRF4YjA7vrR01dfP,Hold The Line,['Red Hot Chilli Pipers']
92524,3fVX1FTPMsxypyZz9Sn6dH,Rory'S Baravan / Rory Macleod / Molly'S Jig / The Famous Baravan - Live,['Red Hot Chilli Pipers']
92525,6eikO3N1yca4hcCSA07Wkr,The Lost,['Red Hot Chilli Pipers']
92526,3Xw04Fpkh4wIsnC1a0lGGM,Smelling Fresh,['Red Hot Chilli Pipers']
92527,7GeIEjAniigIapAnIh4etE,Gimme All Your Lovin' / Tain In The Rain - Live,['Red Hot Chilli Pipers']
92528,27YuJmc5KQeDnWeaaoyBuA,Dalavich,['Red Hot Chilli Pipers']
92529,5ZPMBvTUSkiaiSrk8fdGsU,Croftinloan Times,['Red Hot Chilli Pipers']
92530,4bMwyliU7hifPk9MrIebNV,Use Somebody,['Red Hot Chilli Pipers']
92531,4VM7Lb5mg7TrCI7DvVVZsB,Amazing Grace,['Red Hot Chilli Pipers']
92532,57cCbho1eQC62MIQ1NkNdl,Under The Influence,['Red Hot Chilli Pipers']
92533,0x7rzGvyECFEYhobymkLV4,Wake Me Up,['Red Hot Chilli Pipers']
92534,4jT3XGDZ0SzXUfLoSSUfoN,Fix You,['Red Hot Chilli Pipers']
92535,6EgdPuoZmmLruXYZyuPU5B,The Sleeping Tune,['Red Hot Chilli Pipers']
92536,6ehGN8n1UCSeiuOw1keWcW,Auf Uns (Feat. Olivia Singleton),"['Red Hot Chilli Pipers', 'Olivia Singleton']"
92537,1Nh6mDTqWhVGPcHRf64Agh,Chasing Cars,['Red Hot Chilli Pipers']
92538,42IyDiDZdiVgrwgBSdiV0F,Low Rider / G-Man'S Reel - Live,['Red Hot Chilli Pipers']
92539,28CH4N4rp7kOtm4v1rGA5V,Insomnia,['Red Hot Chilli Pipers']
92540,7D9O5cjZitWQM64Et42I6n,"Smoke On The Water,Thunderstruck, Upside Down At Eden Court - Medley",['Red Hot Chilli Pipers']
92541,5oOZp9voDVeHsv4OCkapl8,Bleaching Cloths,['Red Hot Chilli Pipers']
92542,0pbJFZBHWmdWG4t8dljkZ0,Auld Lang Syne - Live At Murrayfield Stadium,['Red Hot Chilli Pipers']
92543,6hqaURVxrkTCbtJHcAcDoS,Baba O'Riley,['Red Hot Chilli Pipers']
92544,3bKfD2JSnYaRYAp1AMSHX4,Shut Up And Dance,['Red Hot Chilli Pipers']
92545,4H61SeSpir894HCng4va12,Let Me Entertain You,['Red Hot Chilli Pipers']
92546,5z3Ml9ua25bGaGKY6yJfb3,Low Rider,['Red Hot Chilli Pipers']
92547,3VJZ4Fz2YgaTxrB7YN2w9o,Low Rider,['Red Hot Chilli Pipers']
92548,2A5IgY9GpSHQUtacXFXFqd,Voodoo Child - Chillied,['Red Hot Chilli Pipers']
92549,6L5VXiKyuCBuBMtapQwjfo,Little Cascade - Live,['Red Hot Chilli Pipers']
92550,066Rx33yVnIyDx62BC0lOP,Fat Bottomed Girls,['Red Hot Chilli Pipers']
92551,6X0ErHDDaxOInZXBF3Klpg,Chasing Cars - Live At Murrayfield Stadium,['Red Hot Chilli Pipers']
92552,6cD58JMLI19fCBty4oeN1B,Everybody Dance Now / Gonna Make You Sweat / Davy Websters - Live,['Red Hot Chilli Pipers']
92553,3hjsr250oE52HkcNemgRb4,Jazz Badger,['Red Hot Chilli Pipers']
92554,5RxBAke6OZZRJpnUqHatml,100Pipers,['Red Hot Chilli Pipers']
92555,4SlvAZzbpcqQBKCJBxYOfM,We Will Rock You - Live At Murrayfield Stadium,['Red Hot Chilli Pipers']
92556,3JrMvPE6N7ClK63RDDrUAI,Long Way To The Top - If You Wanna Bagrock - Live At Murrayfield Stadium,['Red Hot Chilli Pipers']
92557,5EC2Md4sMuwiEKEQVa7b7m,Just For Willie / Kelsey'S Wee Reel - Live,['Red Hot Chilli Pipers']
92558,16EW4Y15BGJNdrIqevVXe5,Pressed For Time,['Red Hot Chilli Pipers']
92559,4rKYAqg02HycNi9JtOusgA,Hundred Chilli Pipers (Wi' A Hundred Pipers/Rockin' All Over The World),['Red Hot Chilli Pipers']
92560,1F0K5yGfdHyTabIRFCapHr,We Will Rock You,['Red Hot Chilli Pipers']
92561,4mpQ9vxQ0OrB1AQc5BR2r1,Everybody Dance Now,['Red Hot Chilli Pipers']
92562,05Ivnralb0n9m3rmNE1dk1,Don'T Stop Believin' / The Jig Runrig - Live,['Red Hot Chilli Pipers']
92563,5DhdhhZyPg2lNzIUfR24Ht,Crooked Bridge,['Red Hot Chilli Pipers']
92564,3CFEJWeGRkL9s60YTfGqjB,Urban: Rip The Calico,['Red Hot Chilli Pipers']
92565,6qNnjOiQXZmzGNtUUz2AUg,Just For Willie,['Red Hot Chilli Pipers']
92566,4mPxD3vyk9l87nruJ7zfgX,This Is Me (Feat. Chris Judge And The Soul Nation Choir),"['Red Hot Chilli Pipers', 'Chris Judge', 'Soul Nation']"
92567,7GIsC8wU1NE0ap3YrYPszJ,"We Will Rock You, Eye Of The Tiger, The Clumsy Lover - Medley",['Red Hot Chilli Pipers']
92568,02ECIWbXof8hL5pFRuZsHo,Don'T Stop Believing,['Red Hot Chilli Pipers']
92569,4bkiiBt75vr82UFUtFRxM8,Let Me Entertain You,['Red Hot Chilli Pipers']
92570,7L4b2Une3JXMxTKzHkThjY,Flower Of Scotland,['Red Hot Chilli Pipers']
92571,6wQ3ddnDcVZiw56ij294BI,Rory'S Baravan,['Red Hot Chilli Pipers']
92572,44rXEsKc8RSpUkuDHO9Vcc,Chasing Cars,['Red Hot Chilli Pipers']
92573,6cVkqgOUYuasBTITAii6x2,The Heroes Of St Valery,"['Red Hot Chilli Pipers', 'The Royal Scots Dragoon Guards', 'Stuart Samson']"
92574,3MpXnBM5YSr7jyJx6X4eUC,Wake Me Up - Radio Edit,['Red Hot Chilli Pipers']
92575,1kJV70uU5A24XitDIOXZ5d,Long Way To The Top - If You Wanna Bagrock,['Red Hot Chilli Pipers']
92576,1emuPLhSBeKh6wu2l7joho,We Will Rock You,['Red Hot Chilli Pipers']
92577,4WpwOV0pGY0mbUcZEIeTrD,Wake Me Up,['Red Hot Chilli Pipers']
92578,7KrWCXajby2NGAPY8HEvHq,Highland Cathedral,['Red Hot Chilli Pipers']
92579,2EbsWub9FLm1rcAl4auNiJ,We Will Rock You / Eye Of The Tiger / The Clumsy Lover / Crazy In Love - Live,['Red Hot Chilli Pipers']
92580,3owf6FYKbMFqdchMcOxQ41,Use Somebody - Live,['Red Hot Chilli Pipers']
92581,0Lm7UbIQpQ6y8utsT4qjvI,Insomnia / Jack Elliott'S Favourite / The Dragon'S Lair - Live,['Red Hot Chilli Pipers']
92582,3XAlu5g1PIzMD5LOKRfBCG,Vikki'S Flick,['Red Hot Chilli Pipers']
92583,4YRTlT8PsHoCIqOJLcTtH9,Voodoo Child - Chillied,['Red Hot Chilli Pipers']
92584,1H9Atii2Ubv2qX4iSbtXjU,The Hidden Gem,['Red Hot Chilli Pipers']
92585,1pKHNhMzFo8z2gvRymbKkr,Arpeggiator,['Red Hot Chilli Pipers']
92586,5iCR61SdIzcHsHGyx5voXJ,"Smoke On The Water, Thunderstruck, Upside Down At Eden Court (Medley)",['Red Hot Chilli Pipers']
92587,745RHtUOB8KIetZUqQ4zEZ,Leave A Light On (Feat. Tom Walker),"['Red Hot Chilli Pipers', 'Tom Walker']"
92588,3WUcfhMv82OvNOUuIVcC6r,Everybody Dance Now,['Red Hot Chilli Pipers']
92589,6z89x7vJlpDvC7JZuUZEmF,Starlight: Starlight / Charlie Brown,['Red Hot Chilli Pipers and Matthew Bellamy and Jonny Buckland and Will Champion and Chris Martin and Guy Berryman']
92590,4JPbQkG6q1q0Kgva1JxR2E,Fix You / Barbados Bells - Live,['Red Hot Chilli Pipers']
92591,7CvtbY72kLYdWaXHKRHrcf,Smelling Fresh,['Red Hot Chilli Pipers']
92592,2RDE4LQC19uOlgg3wUkpHl,Silver Spear,['Red Hot Chilli Pipers']
92593,7tDp2656PhbIVdShP1Pnu7,Bleaching Cloths,['Red Hot Chilli Pipers']
92594,7CgiTOl6qUfkqUvAz1AjbE,"Hey Jude, The Mason'S Apron - Medley",['Red Hot Chilli Pipers']
92595,3DeFcwwoCoRIMXRSJVGg8v,Highway To Hell / Sweet Child Of Mine / Smoke On The Water / Thunderstruck / Fourth Floor - Live,['Red Hot Chilli Pipers']
92596,0qdsC2JOJFBtq2orKyyjf8,"In The Groove - Groovy 4,4'S - Medley",['Red Hot Chilli Pipers']
92597,7HPZvDM1eA27vAgKqtpQu9,Pressed For Time,['Red Hot Chilli Pipers']
92598,5gwfKWvK1vPHAT00ruaSGc,The Silver Spear,['Red Hot Chilli Pipers']
92599,3fL8eYD7r0uycK2tr3n8Bh,Gimme All Your Lovin',['Red Hot Chilli Pipers']
92600,3oJ1efjlJN1vJW54S5f3kv,Celtic Bolero,['Red Hot Chilli Pipers']
92601,1XTsW5tbkE6EKgZxqwvW3e,Little Cascade,['Red Hot Chilli Pipers']
92602,1DZVqC1X4xm6IDT2QAc4AW,Croftinloan Times / Bronni'S Blue Brozzi / Donald Cameron'S Powderhorn / Jimmy Wards - Live,['Red Hot Chilli Pipers']
92603,0FZQhNp2ba3xxtFZoVUAOA,Shut Up And Dance (Feat. Chris Judge And The Soul Nation Choir),"['Red Hot Chilli Pipers', 'Chris Judge', 'Soul Nation']"
92604,3G0qYxQH6Lswen4sIVs5s0,Everybody Wants To Rule The World: The Bung / Everybody Wants To Rule The World,['Red Hot Chilli Pipers and Roland Orzabal and Ian Stanley and Chris Hughes and Dougie McCance']
92605,17Y1XdJrp9L6yQVXGO3Xjl,All These Things,['Red Hot Chilli Pipers']
92606,32qnOlWW9oxS7m7oS0U0Hj,"The Chilli Time! - You'Re The Voice, The Chilli Time - Medley",['Red Hot Chilli Pipers']
92607,7IBYD27BVpdLnd8moK3gt4,Fix You,['Red Hot Chilli Pipers']
92608,5aFraJwaiIBLrSApPadeoD,We Will Rock You/Eye Of The Tiger/The Clumsy Lover - Live,['Red Hot Chilli Pipers']
92609,0eI1xDymo2JfBKquQ7uRAc,The Gladiator,['Red Hot Chilli Pipers']
92610,49UiiOc8umyj16drqyEH0M,Long Way To The Top - If You Wanna Bagrock,['Red Hot Chilli Pipers']
92611,7s9MGYh7ZmOgVfGkLp8A5S,Rory'S Baravan,['Red Hot Chilli Pipers']
92612,1plg9ZLvbjDcsPfP0ibliB,Clocks,['Red Hot Chilli Pipers']
92613,22aR0KoCEQugCqNwQjvdS5,100 Pipers / Rockin' All Over The World - Live,['Red Hot Chilli Pipers']
92614,26iNpAjlwClQo7R3g8FLkk,Last Tango In Harris,['Red Hot Chilli Pipers']
92615,45PrlbjeSaJ0rHtpip8W3k,Just For Willie,['Red Hot Chilli Pipers']
92616,7rsnT4dntyvWNiPCHV9Axg,Wild Mountain Thyme,['Red Hot Chilli Pipers and Francis McPeake']
92617,05mQauNOcqVF0xxVuiWDay,Hallelujah,['Red Hot Chilli Pipers']
92618,54BvPwepLoLqp6UpWdZh75,Love Will Keep Us Alive,['Red Hot Chilli Pipers']
92619,5VnxV3UR3eMEQWIKFVRT3L,Insomnia,['Red Hot Chilli Pipers']
92620,4MuSW7Fo1tx7VJUPKTLOHc,The Fallen,['Red Hot Chilli Pipers and Roddy S. MacDonald']
92621,3OOfKZ3cDGh4TN3yJFqkuM,Thunderstruck,['Red Hot Chilli Pipers']
92622,3P2fddMcqRwI44qOmSl4CA,Loch Lomond,['Red Hot Chilli Pipers']
92623,6obSXD9aXWZJ1VqrdSWOYv,Hellbound Train,['Red Hot Chilli Pipers']
92624,5VGzpNu0OsIWkfJ5drYM3U,343 The Fallen,['Red Hot Chilli Pipers']
92625,0gRsZysne330RhSkPpEDbX,Wake Me Up - Studio Version,['Red Hot Chilli Pipers']
92626,4AKArZIFzdXvc7aD4fGPAd,The Dark Island,['Red Hot Chilli Pipers']
92627,0CBAI1PKD39xPZADwWjL6z,Crooked Bridge - Live,['Red Hot Chilli Pipers']
92628,1IbP2yumOlhJqWY4j8NxFz,Black Knight On The Crazy Train,['Red Hot Chilli Pipers']
92629,3utRipg74uFch93BqyJHrA,Croftinloan Times,['Red Hot Chilli Pipers']
92630,3TH8bVjxBIppy8v6LkhdMw,Low Rider,['Red Hot Chilli Pipers']
92631,431hNVUcOqQX3D4mdxhO5x,Amazing Grace,['Red Hot Chilli Pipers']
92632,3l1SvTXc7U4mUTKk91Yvsy,Fat Bottomed Girls: Fat Bottomed Girls / Fat Arsed Lassies,"[""Red Hot Chilli Pipers and Brian May and Cameron Barnes and Gary O'Hagen""]"
92633,3vgjBAMqLrdhNsBp88q7yG,The Way It Is: The Way It Is / Chasing Love,['Red Hot Chilli Pipers and Bruce Hornsby and Jeanette Willis']
92634,0BebUymu9pXTGDbNsvV92D,Amazing Grace - Live,['Red Hot Chilli Pipers']
92635,2AXLSFNlxr44Ix8ysBDdYE,Getting Jiggy With It - The Pig Jigs - Medley,['Red Hot Chilli Pipers']
92636,7v3D895Wople79Gp2BcPfg,La Grange,['Red Hot Chilli Pipers']
92637,7IbTaOUoONADgIlL77sz8H,Long Way To The Top,['Red Hot Chilli Pipers']
92638,0eLODAn2O6V4IPiy84on2C,The Hills Of Argyll,['Red Hot Chilli Pipers']
92639,3TxJAiM7xgXcfcrdywLdYw,Drum Fanfare,['Red Hot Chilli Pipers']
92640,3SI10a5WXAkjHJHuCESA6Q,Treasure (Feat. Chris Judge And The Soul Nation Choir),"['Red Hot Chilli Pipers', 'Chris Judge', 'Soul Nation']"
92641,1rSkqJtEPsKwpH6zfoWKpA,Baba O'Riley,['Red Hot Chilli Pipers']
92642,5k6Q1OguSZcFB4syXGYlTG,100 Chilli Pipers - Live At Murrayfield Stadium,['Red Hot Chilli Pipers']
92643,71BH1byjAGjijFBCdjegSK,Let Me Entertain You,['Red Hot Chilli Pipers']
92644,69mtiZErOGZNbuu25UjNZ3,Wake Me Up - Live,['Red Hot Chilli Pipers']
